upgrade,state,comstock_building_type,percentage_above_25,percentage_above_50
06,LA,Warehouse,0.0,0.0
06,MA,FullServiceRestaurant,0.0,0.0
06,MA,Hospital,22.22222222222222,0.0
06,MA,LargeHotel,3.7037037037037033,0.0
06,MA,LargeOffice,15.436241610738255,0.0
06,MA,MediumOffice,22.468354430379748,0.6329113924050633
06,MA,Outpatient,7.428571428571429,0.0
06,MA,PrimarySchool,60.30534351145038,0.0
06,MA,QuickServiceRestaurant,0.0,0.0
06,MA,RetailStandalone,2.488479262672811,0.0
06,MA,RetailStripmall,2.385211687537269,0.05963029218843172
06,MA,SecondarySchool,68.81720430107528,3.225806451612903
06,MA,SmallHotel,0.0,0.0
06,MA,SmallOffice,5.162364696086595,0.0
06,MA,Warehouse,7.698744769874477,0.0
06,MD,FullServiceRestaurant,0.40650406504065045,0.0
06,MD,Hospital,16.666666666666664,0.0
06,MD,LargeHotel,3.0303030303030303,0.0
06,MD,LargeOffice,6.60377358490566,0.0
06,MD,MediumOffice,10.176991150442479,0.0
06,MD,Outpatient,1.098901098901099,0.0
06,MD,PrimarySchool,56.17977528089888,0.0
06,MD,QuickServiceRestaurant,0.0,0.0
06,MD,RetailStandalone,3.6686390532544375,0.0
06,MD,RetailStripmall,1.119724375538329,0.0
06,MD,SecondarySchool,24.675324675324674,0.0
06,MD,SmallHotel,0.0,0.0
06,MD,SmallOffice,2.430555555555556,0.0
06,MD,Warehouse,2.866779089376054,0.0
06,ME,FullServiceRestaurant,0.0,0.0
06,ME,Hospital,14.285714285714285,0.0
06,ME,LargeHotel,0.0,0.0
06,ME,LargeOffice,0.0,0.0
06,ME,MediumOffice,8.333333333333332,0.0
06,ME,Outpatient,0.0,0.0
06,ME,PrimarySchool,12.82051282051282,0.0
06,ME,QuickServiceRestaurant,0.0,0.0
06,ME,RetailStandalone,0.0,0.0
06,ME,RetailStripmall,2.5380710659898478,0.0
06,ME,SecondarySchool,13.88888888888889,0.0
06,ME,SmallHotel,0.0,0.0
06,ME,SmallOffice,0.8547008547008548,0.0
06,ME,Warehouse,0.0,0.0
06,MI,FullServiceRestaurant,0.0,0.0
06,MI,Hospital,42.10526315789473,0.0
06,MI,LargeHotel,17.857142857142858,0.0
06,MI,LargeOffice,39.58333333333333,2.083333333333333
06,MI,MediumOffice,23.243243243243246,0.0
06,MI,Outpatient,25.292740046838407,0.702576112412178
06,MI,PrimarySchool,84.11214953271028,0.46728971962616817
06,MI,QuickServiceRestaurant,0.0,0.0
06,MI,RetailStandalone,17.87459283387622,0.04071661237785017
06,MI,RetailStripmall,6.545454545454546,0.045454545454545456
06,MI,SecondarySchool,95.58232931726907,6.425702811244979
06,MI,SmallHotel,1.0869565217391304,0.0
06,MI,SmallOffice,4.051383399209486,0.0
06,MI,Warehouse,17.909922589725547,0.0
06,MN,FullServiceRestaurant,0.7604562737642585,0.0
06,MN,Hospital,37.5,12.5
06,MN,LargeHotel,6.451612903225806,0.0
06,MN,LargeOffice,35.294117647058826,1.1764705882352942
06,MN,MediumOffice,14.432989690721648,0.0
06,MN,Outpatient,11.504424778761061,0.8849557522123894
06,MN,PrimarySchool,48.18181818181818,0.0
06,MN,QuickServiceRestaurant,0.8771929824561403,0.0
06,MN,RetailStandalone,3.766233766233766,0.2597402597402597
06,MN,RetailStripmall,12.468619246861925,0.0
06,MN,SecondarySchool,65.64885496183206,3.816793893129771
06,MN,SmallHotel,0.0,0.0
06,MN,SmallOffice,3.804994054696789,0.0
06,MN,Warehouse,4.810360777058279,0.09250693802035154
06,MO,FullServiceRestaurant,0.0,0.0
06,MO,Hospital,0.0,0.0
06,MO,LargeHotel,0.0,0.0
06,MO,LargeOffice,15.671641791044777,0.0
06,MO,MediumOffice,3.6231884057971016,0.0
06,MO,Outpatient,0.0,0.0
06,MO,PrimarySchool,30.28169014084507,0.0
06,MO,QuickServiceRestaurant,0.0,0.0
06,MO,RetailStandalone,1.7878426698450536,0.0
06,MO,RetailStripmall,0.733822548365577,0.0
06,MO,SecondarySchool,44.15584415584416,0.0
06,MO,SmallHotel,0.0,0.0
06,MO,SmallOffice,0.4835589941972921,0.0
06,MO,Warehouse,0.4243281471004243,0.0
06,MS,FullServiceRestaurant,0.0,0.0
06,MS,Hospital,0.0,0.0
06,MS,LargeHotel,0.0,0.0
06,MS,LargeOffice,7.317073170731707,0.0
06,MS,MediumOffice,0.0,0.0
06,MS,Outpatient,1.8181818181818181,0.0
06,MS,PrimarySchool,3.6363636363636362,0.0
06,MS,QuickServiceRestaurant,0.0,0.0
06,MS,RetailStandalone,1.4466546112115732,0.0
06,MS,RetailStripmall,0.19342359767891684,0.0
06,MS,SecondarySchool,17.46031746031746,0.0
06,MS,SmallHotel,0.0,0.0
06,MS,SmallOffice,0.0,0.0
06,MS,Warehouse,0.25,0.0
06,MT,FullServiceRestaurant,0.0,0.0
06,MT,Hospital,33.33333333333333,22.22222222222222
06,MT,LargeHotel,8.333333333333332,0.0
06,MT,LargeOffice,46.875,0.0
06,MT,MediumOffice,18.75,0.0
06,MT,Outpatient,0.0,0.0
06,MT,PrimarySchool,50.0,0.0
06,MT,QuickServiceRestaurant,0.0,0.0
06,MT,RetailStandalone,6.569343065693431,0.0
06,MT,RetailStripmall,2.803738317757009,0.0
06,MT,SecondarySchool,77.58620689655173,0.0
06,MT,SmallHotel,0.0,0.0
06,MT,SmallOffice,1.6574585635359116,0.0
06,MT,Warehouse,0.0,0.0
06,NC,FullServiceRestaurant,0.0,0.0
06,NC,Hospital,7.6923076923076925,0.0
06,NC,LargeHotel,0.0,0.0
06,NC,LargeOffice,2.484472049689441,0.0
06,NC,MediumOffice,1.9900497512437811,0.0
06,NC,Outpatient,0.0,0.0
06,NC,PrimarySchool,14.948453608247423,0.0
06,NC,QuickServiceRestaurant,0.0,0.0
06,NC,RetailStandalone,0.8056394763343404,0.0
06,NC,RetailStripmall,0.14992503748125938,0.0
06,NC,SecondarySchool,18.571428571428573,0.0
06,NC,SmallHotel,0.0,0.0
06,NC,SmallOffice,0.5038759689922481,0.0
06,NC,Warehouse,0.03541076487252125,0.0
06,ND,FullServiceRestaurant,0.0,0.0
06,ND,Hospital,0.0,0.0
06,ND,LargeHotel,0.0,0.0
06,ND,LargeOffice,20.0,0.0
06,ND,MediumOffice,18.181818181818183,0.0
06,ND,Outpatient,0.0,0.0
06,ND,PrimarySchool,18.181818181818183,0.0
06,ND,QuickServiceRestaurant,0.0,0.0
06,ND,RetailStandalone,1.1904761904761905,0.0
06,ND,RetailStripmall,4.651162790697675,0.0
06,ND,SecondarySchool,25.925925925925924,0.0
06,ND,SmallHotel,0.0,0.0
06,ND,SmallOffice,1.0869565217391304,0.0
06,ND,Warehouse,0.0,0.0
06,NE,FullServiceRestaurant,0.0,0.0
06,NE,Hospital,30.76923076923077,0.0
06,NE,LargeHotel,0.0,0.0
06,NE,LargeOffice,26.31578947368421,5.263157894736842
06,NE,MediumOffice,12.0,0.0
06,NE,Outpatient,5.128205128205128,0.0
06,NE,PrimarySchool,36.84210526315789,0.0
06,NE,QuickServiceRestaurant,0.0,0.0
06,NE,RetailStandalone,4.089219330855019,0.0
06,NE,RetailStripmall,11.496746203904555,0.0
06,NE,SecondarySchool,61.29032258064516,3.225806451612903
06,NE,SmallHotel,0.0,0.0
06,NE,SmallOffice,3.6231884057971016,0.0
06,NE,Warehouse,4.627766599597585,0.0
